sku,date,total_sold_qty
Product 276,1/31/2026,1
Product 184,1/31/2026,3
Product 277,1/31/2026,6
Product 278,1/31/2026,1
Product 279,1/31/2026,1
Product 280,1/31/2026,1
Product 125,1/31/2026,1
Product 281,1/31/2026,1
Product 282,1/31/2026,1
Product 283,1/31/2026,3
Product 116,1/31/2026,1
Product 284,1/31/2026,1
Product 285,1/31/2026,1
Product 286,1/31/2026,1
Product 287,1/31/2026,1
Product 288,1/31/2026,1
Product 289,1/31/2026,1
Product 290,1/31/2026,1
Product 216,1/31/2026,1
Product 291,1/31/2026,1
Product 292,1/31/2026,1
Product 293,1/31/2026,1
Product 294,1/31/2026,1
Product 295,1/31/2026,1
Product 296,1/31/2026,2
Product 8,1/31/2026,4
Product 297,1/31/2026,1
Product 298,1/31/2026,1
Product 299,1/31/2026,1
Product 300,1/31/2026,1
Product 301,1/31/2026,1
Product 302,1/31/2026,1
Product 303,1/31/2026,1
Product 304,1/31/2026,1
Product 305,1/31/2026,1
Product 306,1/31/2026,1
Product 307,1/31/2026,1
Product 308,1/31/2026,1
Product 309,1/31/2026,1
Product 310,1/31/2026,1
Product 311,1/31/2026,1
Product 312,1/31/2026,1
Product 313,1/31/2026,1
Product 314,1/31/2026,2
Product 315,1/31/2026,1
Product 115,1/31/2026,2
Product 316,1/31/2026,3
Product 317,1/31/2026,1
Product 318,1/31/2026,2
Product 319,1/31/2026,2
Product 320,1/31/2026,2
Product 321,1/31/2026,1
Product 191,1/31/2026,1
Product 322,1/31/2026,1
Product 323,1/31/2026,1
Product 324,1/31/2026,1
Product 325,1/31/2026,1
Product 326,1/31/2026,1
Product 327,1/31/2026,1
Product 328,1/31/2026,1
Product 329,1/31/2026,1
Product 330,1/31/2026,1
Product 331,1/31/2026,1
Product 332,1/31/2026,1
Product 333,1/31/2026,1
Product 334,1/31/2026,1
Product 335,1/31/2026,1
Product 70,1/31/2026,2
Product 336,1/31/2026,1
Product 137,1/31/2026,4
Product 337,1/31/2026,1
Product 338,1/31/2026,2
Product 339,1/31/2026,2
Product 340,1/31/2026,1
Product 341,1/31/2026,1
Product 175,1/31/2026,1
Product 342,1/31/2026,1
Product 343,1/31/2026,1
Product 344,1/31/2026,4
Product 345,1/31/2026,2
Product 227,1/31/2026,1
Product 346,1/31/2026,1
Product 347,1/31/2026,1
Product 348,1/31/2026,1
Product 349,1/31/2026,1
Product 350,1/31/2026,1
Product 351,1/31/2026,2
Product 352,1/31/2026,1
Product 353,1/31/2026,2
Product 354,1/31/2026,1
Product 355,1/31/2026,2
Product 356,1/31/2026,1
Product 357,1/31/2026,4
Product 358,1/31/2026,1
Product 359,1/31/2026,4
Product 360,1/31/2026,1
Product 361,1/31/2026,1
Product 362,1/31/2026,1
Product 363,1/31/2026,1
Product 364,1/31/2026,1
Product 365,1/31/2026,1
Product 366,1/31/2026,1
Product 367,1/31/2026,1
Product 368,1/31/2026,1
Product 369,1/31/2026,1
Product 370,1/31/2026,1
Product 371,1/31/2026,1
Product 372,1/31/2026,1
Product 373,1/31/2026,1
Product 374,1/31/2026,1
Product 375,1/31/2026,3
Product 376,1/31/2026,1
Product 377,1/31/2026,1
Product 162,1/31/2026,1
Product 378,1/31/2026,1
Product 379,1/31/2026,1
Product 380,1/31/2026,1
Product 381,1/31/2026,2
Product 123,1/31/2026,1
Product 382,1/31/2026,2
Product 383,1/31/2026,1
Product 384,1/31/2026,6
Product 385,1/31/2026,1
Product 386,1/31/2026,0
Product 387,1/31/2026,1
Product 210,1/31/2026,1
Product 388,1/31/2026,1
Product 389,1/31/2026,2
Product 390,1/31/2026,1
Product 391,1/31/2026,1
Product 392,1/31/2026,2
Product 393,1/31/2026,1
Product 394,1/31/2026,1
Product 395,1/31/2026,1
Product 396,1/31/2026,1
Product 397,1/31/2026,1
Product 398,1/31/2026,1
Product 399,1/31/2026,3
Product 400,1/31/2026,1
Product 122,1/31/2026,1
Product 401,1/31/2026,1
Product 402,1/31/2026,1
Product 403,1/31/2026,1
Product 404,1/31/2026,1
Product 405,1/31/2026,1
Product 406,1/31/2026,1
Product 407,1/31/2026,1
Product 408,1/31/2026,1
Product 409,1/31/2026,1
Product 410,1/31/2026,1
Product 411,1/31/2026,2
Product 412,1/31/2026,1
Product 413,1/31/2026,1
Product 414,1/31/2026,1
Product 415,1/31/2026,1
Product 416,1/31/2026,1
Product 417,1/31/2026,1
Product 418,1/31/2026,1
Product 419,1/31/2026,1
Product 420,1/31/2026,1
Product 421,1/31/2026,2
Product 178,1/31/2026,1
Product 38,1/31/2026,1
Product 113,1/31/2026,1
Product 422,1/31/2026,1
Product 65,1/31/2026,1
Product 423,1/31/2026,0
Product 424,1/31/2026,1
Product 425,1/31/2026,1
Product 426,1/31/2026,2
Product 427,1/31/2026,1
Product 428,1/31/2026,2
Product 429,1/31/2026,1
Product 430,1/31/2026,1
Product 285,1/31/2026,2
Product 431,1/31/2026,2
Product 432,1/31/2026,1
Product 433,1/31/2026,1
Product 434,1/31/2026,1
Product 435,1/31/2026,2
Product 436,1/31/2026,1
Product 437,1/31/2026,1
Product 438,1/31/2026,1
Product 439,1/31/2026,1
Product 440,1/31/2026,1
Product 441,1/31/2026,1
Product 442,1/31/2026,3
Product 443,1/31/2026,1
Product 444,1/31/2026,1
Product 445,1/31/2026,1
Product 381,1/31/2026,2
Product 446,1/31/2026,1
Product 447,1/31/2026,1
Product 448,1/31/2026,1
Product 449,1/31/2026,1
Product 450,1/31/2026,1
Product 451,1/31/2026,-1
Product 452,1/31/2026,1
Product 453,1/31/2026,1
Product 454,1/31/2026,1
Product 455,1/31/2026,1
Product 456,1/31/2026,1
Product 457,1/31/2026,1
Product 458,1/31/2026,1
Product 459,1/31/2026,6
Product 370,1/31/2026,1
Product 460,1/31/2026,1
Product 461,1/31/2026,1
Product 462,1/31/2026,1
Product 463,1/31/2026,1
Product 464,1/31/2026,1
Product 465,1/31/2026,1
Product 466,1/31/2026,1
Product 467,1/31/2026,2
Product 468,1/31/2026,2
Product 469,1/31/2026,1
Product 470,1/31/2026,1
Product 471,1/31/2026,1
Product 472,1/31/2026,1
Product 473,1/31/2026,1
Product 474,1/31/2026,1
Product 37,1/31/2026,1
Product 475,1/31/2026,2
Product 476,1/31/2026,2
Product 477,1/31/2026,2
Product 478,1/31/2026,1
Product 479,1/31/2026,5
Product 480,1/31/2026,1
Product 481,1/31/2026,1
Product 482,1/31/2026,2
Product 483,1/31/2026,2
Product 484,1/31/2026,20
Product 485,1/31/2026,1
Product 486,1/31/2026,2
Product 487,1/31/2026,2
Product 488,1/31/2026,1
Product 489,1/31/2026,1
Product 490,1/31/2026,1
Product 491,1/31/2026,1
Product 492,1/31/2026,1
Product 493,1/31/2026,2
Product 494,1/31/2026,1
Product 495,1/31/2026,1
Product 496,1/31/2026,1
Product 497,1/31/2026,1
Product 498,1/31/2026,1
Product 499,1/31/2026,1
Product 500,1/31/2026,1
Product 501,1/31/2026,1
Product 502,1/31/2026,1
Product 503,1/31/2026,1
Product 11,1/31/2026,2
Product 504,1/31/2026,2
Product 505,1/31/2026,1
Product 506,1/31/2026,1
Product 507,1/31/2026,1
Product 508,1/31/2026,1
Product 509,1/31/2026,1
Product 510,1/31/2026,1
Product 511,1/31/2026,1
Product 512,1/31/2026,1
Product 513,1/31/2026,2
Product 514,1/31/2026,1
Product 515,1/31/2026,1
Product 516,1/31/2026,1
Product 517,1/31/2026,1
Product 518,1/31/2026,1
Product 519,1/31/2026,1
Product 520,1/31/2026,1
Product 521,1/30/2026,1
Product 16,1/30/2026,1
Product 522,1/30/2026,1
Product 523,1/30/2026,1
Product 524,1/30/2026,2
Product 525,1/30/2026,1
Product 526,1/30/2026,1
Product 527,1/30/2026,1
Product 220,1/30/2026,2
Product 115,1/30/2026,1
Product 528,1/30/2026,1
Product 529,1/30/2026,1
Product 530,1/30/2026,2
Product 531,1/30/2026,1
Product 532,1/30/2026,1
Product 533,1/30/2026,1
Product 66,1/30/2026,2
Product 534,1/30/2026,2
Product 535,1/30/2026,1
Product 536,1/30/2026,1
Product 537,1/30/2026,1
Product 538,1/30/2026,2
Product 539,1/30/2026,1
Product 15,1/30/2026,1
Product 540,1/30/2026,1
Product 8,1/30/2026,2
Product 541,1/30/2026,1
Product 542,1/30/2026,1
Product 158,1/30/2026,1
Product 543,1/30/2026,1
Product 151,1/30/2026,1
Product 544,1/30/2026,1
Product 545,1/30/2026,2
Product 546,1/30/2026,1
Product 547,1/30/2026,1
Product 548,1/30/2026,1
Product 549,1/30/2026,1
Product 550,1/30/2026,1
Product 196,1/30/2026,1
Product 551,1/30/2026,1
Product 552,1/30/2026,1
Product 509,1/30/2026,1
Product 449,1/30/2026,1
Product 553,1/30/2026,1
Product 554,1/30/2026,1
Product 555,1/30/2026,2
Product 556,1/30/2026,1
Product 557,1/30/2026,1
Product 558,1/30/2026,1
Product 520,1/30/2026,1
Product 559,1/30/2026,1
Product 560,1/30/2026,1
Product 561,1/30/2026,1
Product 442,1/30/2026,1
Product 562,1/30/2026,1
Product 563,1/30/2026,1
Product 564,1/30/2026,1
Product 508,1/30/2026,1
Product 364,1/30/2026,2
Product 565,1/30/2026,1
Product 566,1/30/2026,1
Product 567,1/30/2026,1
Product 568,1/30/2026,1
Product 569,1/30/2026,1
Product 570,1/30/2026,1
Product 571,1/30/2026,2
Product 572,1/30/2026,1
Product 573,1/30/2026,1
Product 574,1/30/2026,1
Product 575,1/30/2026,1
Product 576,1/30/2026,1
Product 577,1/30/2026,1
Product 578,1/30/2026,1
Product 579,1/30/2026,1
Product 580,1/30/2026,2
Product 581,1/30/2026,1
Product 582,1/30/2026,1
Product 583,1/30/2026,1
Product 584,1/30/2026,2
Product 158,1/30/2026,1
Product 585,1/30/2026,1
Product 586,1/30/2026,1
Product 587,1/30/2026,1
Product 588,1/30/2026,1
Product 589,1/30/2026,1
Product 590,1/30/2026,1
Product 591,1/30/2026,1
Product 112,1/30/2026,1
Product 592,1/30/2026,1
Product 593,1/30/2026,1
Product 594,1/30/2026,1
Product 595,1/30/2026,1
Product 435,1/30/2026,1
Product 596,1/30/2026,1
Product 597,1/30/2026,2
Product 598,1/30/2026,1
Product 599,1/30/2026,1
Product 600,1/30/2026,1
Product 124,1/30/2026,1
Product 269,1/30/2026,1
Product 601,1/30/2026,1
Product 602,1/30/2026,1
Product 61,1/30/2026,1
Product 145,1/30/2026,1
Product 603,1/30/2026,1
Product 604,1/30/2026,1
Product 137,1/30/2026,1
Product 192,1/30/2026,1
Product 605,1/30/2026,1
Product 606,1/30/2026,1
Product 607,1/30/2026,1
Product 608,1/30/2026,1
Product 168,1/30/2026,1
Product 609,1/30/2026,1
Product 610,1/30/2026,2
Product 611,1/30/2026,2
Product 612,1/30/2026,1
Product 613,1/30/2026,1
Product 614,1/30/2026,4
Product 615,1/30/2026,1
Product 616,1/30/2026,2
Product 617,1/30/2026,1
Product 618,1/30/2026,1
Product 619,1/30/2026,1
Product 620,1/30/2026,1
Product 621,1/30/2026,1
Product 622,1/30/2026,5
Product 623,1/30/2026,4
Product 624,1/30/2026,1
Product 625,1/30/2026,1
Product 626,1/30/2026,1
Product 627,1/30/2026,1
Product 114,1/30/2026,2
Product 628,1/30/2026,1
Product 629,1/30/2026,1
Product 630,1/30/2026,1
Product 631,1/30/2026,1
Product 61,1/30/2026,1
Product 632,1/30/2026,1
Product 448,1/30/2026,1
Product 633,1/30/2026,1
Product 194,1/30/2026,2
Product 634,1/30/2026,1
Product 635,1/30/2026,1
Product 636,1/30/2026,1
Product 6,1/30/2026,1
Product 7,1/30/2026,2
Product 637,1/30/2026,1
Product 638,1/30/2026,2
Product 639,1/30/2026,1
Product 640,1/30/2026,1
Product 210,1/30/2026,1
Product 137,1/30/2026,1
Product 427,1/30/2026,1
Product 641,1/30/2026,1
Product 642,1/30/2026,1
Product 643,1/30/2026,1
Product 644,1/30/2026,1
Product 645,1/30/2026,1
Product 646,1/30/2026,1
Product 647,1/30/2026,1
Product 648,1/30/2026,1
Product 649,1/30/2026,1
Product 650,1/30/2026,2
Product 651,1/30/2026,1
Product 449,1/30/2026,1
Product 652,1/30/2026,1
Product 653,1/30/2026,1
Product 654,1/30/2026,1
Product 655,1/30/2026,3
Product 172,1/30/2026,1
Product 137,1/30/2026,1
Product 656,1/30/2026,2
Product 657,1/30/2026,1
Product 658,1/30/2026,1
Product 659,1/30/2026,1
Product 272,1/30/2026,1
Product 660,1/30/2026,1
Product 661,1/30/2026,1
Product 662,1/30/2026,1
Product 663,1/30/2026,2
Product 664,1/30/2026,1
Product 665,1/30/2026,2
Product 8,1/30/2026,1
Product 666,1/30/2026,1
Product 667,1/30/2026,2
Product 668,1/30/2026,1
Product 669,1/30/2026,1
Product 670,1/30/2026,1
Product 671,1/30/2026,1
Product 372,1/30/2026,1
Product 672,1/30/2026,1
Product 673,1/30/2026,1
Product 59,1/30/2026,1
Product 674,1/30/2026,1
Product 675,1/30/2026,1
Product 676,1/30/2026,1
Product 231,1/30/2026,1
Product 677,1/30/2026,1
Product 678,1/30/2026,1
Product 679,1/30/2026,1
Product 680,1/30/2026,1
Product 69,1/30/2026,1
Product 681,1/30/2026,1
Product 682,1/30/2026,1
Product 683,1/30/2026,1
Product 311,1/30/2026,1
Product 639,1/30/2026,1
Product 684,1/30/2026,1
Product 685,1/30/2026,1
Product 686,1/30/2026,1
Product 687,1/30/2026,1
Product 688,1/30/2026,1
Product 689,1/30/2026,1
Product 690,1/30/2026,1
Product 691,1/30/2026,2
Product 692,1/30/2026,1
Product 693,1/30/2026,10
Product 694,1/30/2026,1
Product 695,1/30/2026,3
Product 696,1/30/2026,1
Product 697,1/30/2026,1
Product 585,1/30/2026,2
Product 698,1/30/2026,1
Product 699,1/30/2026,1
Product 115,1/30/2026,1
Product 317,1/30/2026,1
Product 218,1/30/2026,1
Product 700,1/30/2026,1
Product 701,1/30/2026,1
Product 702,1/30/2026,2
Product 703,1/30/2026,1
Product 704,1/30/2026,1
Product 705,1/30/2026,1
Product 706,1/30/2026,4
Product 707,1/30/2026,1
Product 708,1/30/2026,1
Product 709,1/30/2026,1
Product 710,1/30/2026,1
Product 711,1/30/2026,1
Product 712,1/30/2026,1
Product 713,1/30/2026,1
Product 714,1/30/2026,2
Product 715,1/30/2026,2
Product 505,1/30/2026,1
Product 716,1/30/2026,1
Product 717,1/30/2026,1
Product 718,1/30/2026,1
Product 719,1/30/2026,1
Product 720,1/30/2026,2
Product 721,1/30/2026,1
Product 722,1/30/2026,1
Product 723,1/30/2026,1
Product 48,1/30/2026,1
Product 77,1/30/2026,1
Product 724,1/30/2026,1
Product 725,1/30/2026,1
Product 726,1/30/2026,1
Product 727,1/30/2026,4
Product 728,1/30/2026,1
Product 190,1/30/2026,1
Product 729,1/30/2026,1
Product 730,1/30/2026,1
Product 731,1/30/2026,1
Product 732,1/30/2026,1
Product 733,1/30/2026,1
Product 734,1/30/2026,1
Product 399,1/30/2026,1
Product 735,1/30/2026,1
Product 736,1/30/2026,1
Product 737,1/30/2026,2
Product 41,1/30/2026,2
Product 738,1/30/2026,1
Product 210,1/30/2026,1
Product 739,1/30/2026,1
Product 740,1/30/2026,1
Product 536,1/30/2026,1
Product 172,1/30/2026,2
Product 741,1/30/2026,1
Product 742,1/30/2026,1
Product 743,1/30/2026,-3
Product 6,1/30/2026,-2
Product 385,1/30/2026,-2
Product 744,1/30/2026,1
Product 745,1/30/2026,1
Product 746,1/30/2026,1
Product 747,1/30/2026,3
Product 748,1/30/2026,1
Product 599,1/30/2026,1
Product 749,1/30/2026,1
Product 750,1/30/2026,1
Product 751,1/30/2026,1
Product 752,1/30/2026,2
Product 753,1/30/2026,5
Product 340,1/30/2026,5
Product 754,1/30/2026,1
Product 755,1/30/2026,1
Product 756,1/30/2026,1
Product 757,1/30/2026,3
Product 758,1/29/2026,1
Product 759,1/29/2026,1
Product 447,1/29/2026,1
Product 760,1/29/2026,1
Product 66,1/29/2026,1
Product 761,1/29/2026,1
Product 762,1/29/2026,1
Product 763,1/29/2026,1
Product 764,1/29/2026,2
Product 765,1/29/2026,1
Product 7,1/29/2026,2
Product 766,1/29/2026,3
Product 767,1/29/2026,1
Product 768,1/29/2026,1
Product 769,1/29/2026,3
Product 770,1/29/2026,1
Product 771,1/29/2026,1
Product 772,1/29/2026,1
Product 626,1/29/2026,1
Product 773,1/29/2026,1
Product 774,1/29/2026,1
Product 775,1/29/2026,1
Product 776,1/29/2026,1
Product 777,1/29/2026,2
Product 778,1/29/2026,1
Product 779,1/29/2026,1
Product 780,1/29/2026,1
Product 781,1/29/2026,1
Product 151,1/29/2026,1
Product 782,1/29/2026,1
Product 622,1/29/2026,1
Product 783,1/29/2026,1
Product 784,1/29/2026,1
Product 785,1/29/2026,1
Product 786,1/29/2026,1
Product 787,1/29/2026,1
Product 788,1/29/2026,1
Product 789,1/29/2026,1
Product 790,1/29/2026,1
Product 791,1/29/2026,1
Product 792,1/29/2026,1
Product 793,1/29/2026,1
Product 794,1/29/2026,1
Product 595,1/29/2026,2
Product 795,1/29/2026,2
Product 796,1/29/2026,1
Product 797,1/29/2026,1
Product 798,1/29/2026,1
Product 799,1/29/2026,1
Product 800,1/29/2026,1
Product 137,1/29/2026,1
Product 801,1/29/2026,1
Product 802,1/29/2026,1
Product 803,1/29/2026,1
Product 804,1/29/2026,1
Product 805,1/29/2026,1
Product 364,1/29/2026,2
Product 806,1/29/2026,1
Product 807,1/29/2026,1
Product 517,1/29/2026,1
Product 137,1/29/2026,2
Product 787,1/29/2026,4
Product 241,1/29/2026,1
Product 808,1/29/2026,13
Product 809,1/29/2026,1
Product 206,1/29/2026,1
Product 810,1/29/2026,1
Product 811,1/29/2026,1
Product 812,1/29/2026,1
Product 813,1/29/2026,1
Product 814,1/29/2026,1
Product 815,1/29/2026,1
Product 816,1/29/2026,1
Product 817,1/29/2026,1
Product 818,1/29/2026,1
Product 22,1/29/2026,1
Product 819,1/29/2026,2
Product 820,1/29/2026,1
Product 821,1/29/2026,1
Product 822,1/29/2026,1
Product 823,1/29/2026,1
Product 824,1/29/2026,1
Product 825,1/29/2026,1
Product 445,1/29/2026,2
Product 826,1/29/2026,3
Product 353,1/29/2026,3
Product 827,1/29/2026,1
Product 566,1/29/2026,1
Product 828,1/29/2026,1
Product 829,1/29/2026,1
Product 176,1/29/2026,1
Product 830,1/29/2026,1
Product 831,1/29/2026,1
Product 832,1/29/2026,1
Product 833,1/29/2026,1
Product 834,1/29/2026,1
Product 385,1/29/2026,1
Product 8,1/29/2026,2
Product 835,1/29/2026,2
Product 137,1/29/2026,1
Product 836,1/29/2026,3
Product 837,1/29/2026,3
Product 838,1/29/2026,3
Product 839,1/29/2026,1
Product 172,1/29/2026,1
Product 840,1/29/2026,1
Product 322,1/29/2026,1
Product 841,1/29/2026,1
Product 842,1/29/2026,12
Product 843,1/29/2026,1
Product 844,1/29/2026,2
Product 366,1/29/2026,1
Product 845,1/29/2026,1
Product 846,1/29/2026,1
Product 847,1/29/2026,1
Product 278,1/29/2026,1
Product 399,1/29/2026,2
Product 542,1/29/2026,1
Product 848,1/29/2026,1
Product 88,1/29/2026,1
Product 849,1/29/2026,1
Product 850,1/29/2026,1
Product 851,1/29/2026,1
Product 852,1/29/2026,1
Product 604,1/29/2026,1
Product 853,1/29/2026,1
Product 854,1/29/2026,1
Product 855,1/29/2026,1
Product 856,1/29/2026,1
Product 857,1/29/2026,1
Product 858,1/29/2026,2
Product 859,1/29/2026,1
Product 860,1/29/2026,1
Product 861,1/29/2026,2
Product 791,1/29/2026,1
Product 862,1/29/2026,1
Product 863,1/29/2026,1
Product 734,1/29/2026,1
Product 864,1/29/2026,1
Product 865,1/29/2026,1
